alpha;beta;Xa;Ya;Xb;Yb
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;1;0
0.0;55.0;1;0;0;1
0.0;55.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;1;0
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;0;1
0.0;60.0;1;0;1;0
0.0;60.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;65.0;1;0;1;0
0.0;65.0;1;0;0;1
0.0;65.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;0;1
0.0;70.0;1;0;1;0
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;75.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;1;0
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;80.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;85.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;90.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;95.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;100.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;1;0
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;105.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;1;0
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;1;0
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;1;0
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;1;0
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
0.0;110.0;1;0;0;1
