alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
178.0,8,0,1,0,1
119.6,36,0,1,1,0
88.2,160,1,0,0,1
151.6,52,0,1,0,1
142.8,102,1,0,0,1
112.4,98,1,0,1,0
35.8,64,1,0,1,0
155.6,125,0,1,0,1
91.7,156,1,0,0,1
146.6,173,0,1,0,1
32.3,32,0,1,1,0
26.2,177,1,0,0,1
118.8,157,1,0,0,1
130.0,29,1,0,0,1
13.9,33,0,1,0,1
45.6,90,1,0,1,0
91.4,143,1,0,0,1
56.5,3,1,0,0,1
23.8,83,0,1,1,0
147.0,114,0,1,1,0
136.3,59,0,1,0,1
80.2,113,1,0,0,1
105.2,29,0,1,0,1
104.1,63,1,0,1,0
32.6,23,1,0,0,1
19.3,167,1,0,0,1
107.8,54,1,0,1,0
164.9,31,0,1,0,1
174.4,5,0,1,0,1
57.5,53,1,0,1,0
43.0,83,1,0,1,0
52.7,145,0,1,1,0
124.3,69,1,0,1,0
166.8,28,0,1,1,0
134.0,167,1,0,0,1
43.9,53,1,0,1,0
127.8,127,0,1,1,0
48.2,154,1,0,0,1
102.8,77,1,0,1,0
57.7,106,1,0,1,0
45.8,115,1,0,1,0
75.0,116,1,0,0,1
71.2,3,1,0,0,1
80.1,168,1,0,0,1
54.6,9,0,1,0,1
67.8,5,1,0,0,1
164.9,26,0,1,0,1
139.7,10,1,0,0,1
73.5,43,1,0,1,0
74.7,78,1,0,1,0
157.3,127,0,1,1,0
55.3,156,1,0,0,1
54.6,5,1,0,0,1
116.7,60,1,0,1,0
24.3,10,1,0,0,1
146.8,98,0,1,1,0
78.3,0,1,0,0,1
168.7,35,0,1,1,0
38.2,178,0,1,0,1
92.8,119,1,0,1,0
77.7,2,1,0,0,1
12.2,41,0,1,1,0
28.3,36,0,1,0,1
30.0,81,1,0,1,0
74.8,153,1,0,0,1
24.4,144,0,1,0,1
19.4,162,0,1,0,1
96.8,152,0,1,0,1
99.4,106,1,0,1,0
155.9,61,0,1,1,0
7.5,137,0,1,0,1
119.7,60,1,0,0,1
110.2,6,0,1,0,1
68.6,178,1,0,0,1
156.9,1,0,1,0,1
53.2,122,1,0,0,1
116.5,113,1,0,1,0
104.8,43,1,0,0,1
30.6,98,1,0,1,0
66.7,30,0,1,0,1
130.5,53,1,0,0,1
45.1,169,0,1,0,1
147.9,161,0,1,0,1
85.9,97,1,0,1,0
171.2,53,0,1,1,0
130.7,75,0,1,1,0
172.2,143,0,1,0,1
93.5,16,1,0,0,1
86.7,171,1,0,0,1
54.1,103,0,1,1,0
118.8,88,1,0,1,0
64.4,8,1,0,1,0
105.8,129,1,0,1,0
171.6,114,0,1,1,0
29.5,11,0,1,0,1
65.9,53,1,0,1,0
36.4,148,0,1,1,0
35.9,82,0,1,1,0
97.4,96,1,0,1,0
100.1,178,1,0,0,1
94.4,61,1,0,1,0
143.6,161,0,1,1,0
32.3,76,1,0,1,0
77.3,26,1,0,0,1
136.1,25,0,1,0,1
108.7,84,0,1,1,0
77.4,133,1,0,1,0
142.2,35,0,1,0,1
35.7,45,0,1,1,0
63.9,87,1,0,1,0
61.8,116,1,0,1,0
35.7,171,1,0,0,1
73.8,74,1,0,1,0
169.5,166,0,1,0,1
62.1,10,1,0,0,1
91.6,135,1,0,0,1
51.1,107,0,1,1,0
1.0,43,0,1,0,1
71.9,150,1,0,0,1
139.7,23,0,1,0,1
138.7,5,0,1,0,1
93.9,125,1,0,1,0
24.6,169,0,1,0,1
109.7,116,1,0,0,1
85.0,18,1,0,0,1
39.4,98,1,0,1,0
18.1,5,0,1,0,1
107.5,134,0,1,0,1
53.4,139,0,1,1,0
4.2,90,0,1,1,0
139.4,84,1,0,1,0
2.6,57,0,1,0,1
71.9,87,1,0,1,0
19.9,122,0,1,1,0
124.8,54,1,0,1,0
52.7,30,0,1,0,1
82.7,177,1,0,0,1
131.7,172,0,1,0,1
129.6,22,0,1,1,0
71.0,86,1,0,1,0
29.9,123,1,0,0,1
121.5,109,1,0,1,0
167.5,10,0,1,0,1
172.4,120,0,1,1,0
94.4,116,1,0,1,0
145.4,0,0,1,0,1
49.3,152,1,0,0,1
117.8,113,1,0,1,0
61.3,54,1,0,0,1
72.3,12,1,0,0,1
96.9,1,1,0,0,1
75.2,136,1,0,0,1
127.2,5,1,0,0,1
46.8,127,1,0,0,1
42.1,167,1,0,0,1
16.3,55,0,1,1,0
99.7,13,1,0,0,1
47.7,89,1,0,1,0
130.4,97,1,0,1,0
116.2,129,1,0,1,0
55.5,0,0,1,0,1
7.0,70,0,1,1,0
107.0,175,1,0,0,1
55.4,162,1,0,0,1
154.0,78,0,1,1,0
125.3,83,1,0,1,0
148.3,148,0,1,0,1
47.0,91,1,0,1,0
9.0,18,0,1,0,1
57.6,73,1,0,1,0
60.6,160,1,0,0,1
74.6,177,1,0,0,1
133.1,133,0,1,1,0
15.2,125,0,1,0,1
44.8,179,1,0,0,1
0.6,163,0,1,0,1
106.6,57,0,1,1,0
99.0,155,1,0,0,1
68.5,43,1,0,1,0
57.8,63,1,0,1,0
122.7,5,0,1,0,1
146.1,2,0,1,0,1
174.9,99,0,1,1,0
69.3,106,1,0,1,0
42.5,119,0,1,1,0
170.5,94,0,1,1,0
101.9,13,1,0,0,1
156.5,176,0,1,0,1
63.9,88,1,0,1,0
90.7,18,1,0,0,1
81.0,168,1,0,1,0
49.2,19,1,0,0,1
158.9,107,0,1,1,0
55.1,44,1,0,1,0
151.8,164,0,1,0,1
124.6,177,0,1,0,1
78.3,14,1,0,0,1
47.8,92,1,0,1,0
53.3,131,1,0,1,0
157.4,37,0,1,0,1
34.7,64,0,1,1,0
105.0,177,1,0,0,1
173.4,40,0,1,0,1
27.2,81,0,1,1,0
8.5,53,0,1,1,0
118.9,27,0,1,0,1
83.1,0,1,0,0,1
116.8,8,1,0,0,1
19.2,32,0,1,0,1
104.1,154,1,0,0,1
7.4,114,0,1,1,0
30.4,81,1,0,1,0
154.2,89,0,1,1,0
3.8,24,0,1,0,1
3.6,168,0,1,0,1
59.4,158,1,0,0,1
145.6,64,1,0,1,0
9.7,145,0,1,0,1
158.2,82,0,1,1,0
47.1,85,0,1,1,0
120.0,101,1,0,1,0
124.8,160,1,0,0,1
105.4,85,1,0,1,0
55.3,4,1,0,0,1
16.5,156,0,1,1,0
78.9,19,1,0,0,1
114.6,67,1,0,1,0
133.4,1,1,0,0,1
78.0,70,1,0,1,0
167.8,12,0,1,0,1
109.9,64,1,0,1,0
146.8,63,0,1,1,0
0.7,118,0,1,1,0
40.6,160,1,0,0,1
94.2,160,1,0,0,1
116.5,138,1,0,1,0
153.8,142,0,1,0,1
67.2,70,1,0,1,0
173.6,40,0,1,0,1
39.5,70,0,1,1,0
122.5,172,1,0,0,1
96.7,19,1,0,0,1
114.5,97,1,0,1,0
118.2,61,0,1,1,0
5.3,148,0,1,0,1
100.2,37,1,0,0,1
96.2,171,1,0,0,1
47.2,82,1,0,1,0
3.0,48,0,1,1,0
178.0,70,0,1,1,0
47.9,35,1,0,1,0
42.1,57,1,0,0,1
81.9,24,1,0,0,1
30.1,168,0,1,0,1
124.1,38,1,0,0,1
178.1,113,0,1,1,0
174.4,109,0,1,1,0
121.5,33,1,0,0,1
49.7,161,1,0,0,1
99.7,32,1,0,0,1
133.2,21,1,0,0,1
105.8,118,1,0,1,0
135.9,116,0,1,0,1
85.8,156,1,0,0,1
61.7,130,1,0,1,0
56.7,84,1,0,1,0
169.9,166,0,1,0,1
136.4,127,0,1,1,0
84.9,120,1,0,1,0
169.3,123,0,1,1,0
136.9,55,0,1,1,0
4.2,170,0,1,0,1
146.0,174,0,1,0,1
56.6,58,1,0,1,0
104.3,104,1,0,1,0
3.5,69,0,1,1,0
179.9,83,0,1,1,0
106.6,90,1,0,1,0
70.2,177,1,0,0,1
168.3,23,0,1,0,1
166.9,69,0,1,1,0
46.3,136,0,1,0,1
114.7,162,1,0,0,1
160.4,33,0,1,1,0
37.1,118,1,0,1,0
79.9,83,1,0,1,0
13.4,148,0,1,0,1
129.7,112,0,1,1,0
51.8,9,0,1,0,1
134.9,38,0,1,0,1
41.7,146,0,1,0,1
3.8,80,0,1,1,0
9.8,69,0,1,1,0
51.0,172,1,0,0,1
86.3,88,1,0,1,0
53.2,34,1,0,0,1
95.8,69,1,0,1,0
113.7,68,1,0,1,0
132.7,4,0,1,0,1
49.2,29,1,0,0,1
76.5,160,1,0,0,1
99.1,176,0,1,0,1
55.5,108,0,1,1,0
177.6,126,0,1,1,0
84.1,155,1,0,0,1
17.5,136,0,1,0,1
85.9,176,1,0,0,1
53.4,161,1,0,0,1
47.3,89,1,0,1,0
113.7,29,1,0,1,0
95.8,164,1,0,0,1
70.6,58,1,0,1,0
137.3,66,0,1,1,0
156.1,39,1,0,1,0
26.3,49,0,1,1,0
16.0,34,0,1,1,0
39.4,21,1,0,0,1
78.7,106,1,0,1,0
40.7,4,1,0,0,1
131.0,139,0,1,0,1
113.1,49,0,1,0,1
53.4,18,1,0,0,1
99.9,90,1,0,1,0
168.1,127,0,1,1,0
158.9,20,0,1,0,1
123.8,90,1,0,1,0
28.0,108,0,1,1,0
72.9,39,1,0,0,1
51.3,5,0,1,0,1
78.4,145,1,0,0,1
49.2,32,1,0,0,1
121.5,47,1,0,0,1
132.7,4,0,1,0,1
18.9,126,0,1,1,0
135.9,98,0,1,1,0
68.2,42,1,0,0,1
155.4,41,0,1,1,0
66.4,66,1,0,0,1
6.1,53,0,1,1,0
164.3,100,0,1,1,0
111.7,175,1,0,0,1
67.5,91,1,0,1,0
10.9,166,0,1,0,1
143.0,152,0,1,0,1
1.9,37,0,1,0,1
175.7,131,0,1,1,0
61.9,120,1,0,1,0
150.8,53,1,0,1,0
94.5,33,1,0,0,1
57.3,146,1,0,0,1
170.4,107,0,1,1,0
158.7,107,0,1,1,0
109.2,101,1,0,1,0
66.8,6,1,0,0,1
116.0,31,1,0,0,1
88.8,170,1,0,0,1
61.8,21,1,0,0,1
76.7,75,1,0,1,0
49.2,47,1,0,0,1
19.3,105,0,1,1,0
114.8,88,0,1,1,0
134.0,100,0,1,1,0
50.6,21,0,1,0,1
72.3,39,1,0,0,1
123.3,95,0,1,1,0
82.2,89,1,0,1,0
94.0,6,1,0,0,1
76.3,94,1,0,1,0
122.3,139,1,0,1,0
147.7,36,0,1,1,0
10.5,127,0,1,0,1
154.2,78,0,1,1,0
177.3,75,0,1,1,0
78.1,144,1,0,0,1
2.6,125,0,1,1,0
64.0,158,0,1,0,1
25.7,175,0,1,0,1
60.8,171,1,0,0,1
146.6,124,0,1,1,0
85.2,14,1,0,0,1
118.8,17,1,0,0,1
98.3,134,1,0,0,1
12.5,31,0,1,1,0
129.4,78,1,0,0,1
108.6,2,1,0,0,1
165.3,173,0,1,0,1
85.2,48,1,0,1,0
125.0,53,0,1,0,1
171.0,80,0,1,1,0
39.4,36,1,0,1,0
23.0,75,1,0,1,0
138.7,15,1,0,1,0
175.5,120,0,1,0,1
44.5,132,1,0,0,1
93.9,46,1,0,0,1
52.7,52,1,0,1,0
49.3,4,1,0,0,1
133.9,0,0,1,0,1
118.7,57,1,0,1,0
116.3,61,1,0,1,0
52.9,26,1,0,0,1
114.3,8,1,0,0,1
165.5,108,0,1,1,0
22.4,122,0,1,0,1
43.0,103,1,0,0,1
66.3,133,1,0,1,0
56.5,105,0,1,1,0
153.3,127,0,1,1,0
129.6,162,1,0,0,1
88.9,162,1,0,0,1
115.1,58,0,1,1,0
66.3,165,1,0,0,1
117.1,144,0,1,0,1
10.4,115,0,1,1,0
0.2,175,0,1,0,1
122.2,147,1,0,1,0
24.8,61,1,0,1,0
11.3,106,0,1,0,1
5.1,55,0,1,0,1
106.7,156,1,0,0,1
0.5,65,0,1,1,0
160.9,160,0,1,0,1
28.8,137,0,1,0,1
79.9,161,1,0,0,1
86.7,135,1,0,0,1
32.8,103,1,0,1,0
67.6,124,1,0,1,0
133.0,177,1,0,0,1
2.5,113,0,1,1,0
98.3,32,1,0,1,0
70.8,176,1,0,0,1
38.0,107,0,1,1,0
130.5,142,0,1,0,1
92.4,176,1,0,0,1
175.0,167,0,1,0,1
179.4,10,0,1,0,1
160.2,0,0,1,0,1
170.0,133,0,1,1,0
46.5,164,1,0,0,1
174.4,176,0,1,0,1
107.9,38,1,0,1,0
89.5,149,1,0,0,1
91.5,39,1,0,1,0
15.1,46,0,1,1,0
140.3,12,0,1,0,1
82.0,4,1,0,0,1
126.7,81,0,1,1,0
146.9,7,0,1,0,1
47.5,115,0,1,1,0
89.7,135,0,1,1,0
4.8,141,0,1,0,1
60.4,68,1,0,1,0
155.4,133,0,1,0,1
67.0,12,1,0,0,1
103.9,132,1,0,0,1
140.8,86,0,1,1,0
60.8,113,1,0,0,1
27.2,19,0,1,1,0
65.0,69,1,0,1,0
123.9,112,1,0,1,0
67.7,52,1,0,0,1
172.3,176,0,1,0,1
140.3,118,0,1,1,0
135.1,179,0,1,0,1
56.7,174,0,1,0,1
178.8,77,0,1,1,0
59.6,137,1,0,1,0
18.8,111,0,1,1,0
89.0,81,1,0,1,0
157.6,26,0,1,0,1
0.6,65,0,1,1,0
22.7,121,0,1,1,0
155.0,91,0,1,1,0
158.0,50,0,1,1,0
49.2,1,1,0,0,1
0.8,43,0,1,0,1
71.0,118,1,0,0,1
152.9,40,0,1,1,0
156.5,47,0,1,1,0
18.6,19,0,1,0,1
71.3,94,1,0,1,0
32.4,73,0,1,1,0
114.0,140,1,0,1,0
66.5,108,1,0,0,1
141.1,83,1,0,1,0
147.9,178,1,0,0,1
130.0,90,0,1,1,0
97.0,113,1,0,1,0
176.2,132,0,1,1,0
69.7,40,1,0,0,1
38.9,117,0,1,1,0
20.1,59,0,1,1,0
166.1,83,1,0,1,0
4.3,112,0,1,1,0
168.3,106,0,1,0,1
159.6,129,0,1,0,1
21.5,79,0,1,1,0
87.6,139,1,0,1,0
19.8,43,0,1,1,0
15.7,6,0,1,0,1
8.3,49,0,1,1,0
128.1,171,1,0,0,1
41.7,49,1,0,1,0
3.3,116,0,1,1,0
7.3,116,0,1,1,0
115.2,165,1,0,0,1
160.2,134,0,1,0,1
160.5,31,0,1,0,1
162.8,79,0,1,1,0
64.4,129,1,0,0,1
102.3,120,1,0,1,0
43.9,144,0,1,0,1
177.2,72,0,1,1,0
117.5,171,1,0,0,1
106.1,128,1,0,0,1
109.1,142,1,0,1,0
97.0,64,1,0,1,0
126.5,97,1,0,1,0
136.8,71,0,1,1,0
132.9,83,1,0,1,0
77.6,131,1,0,0,1
179.4,138,0,1,0,1
74.4,103,1,0,1,0
131.6,76,0,1,1,0
119.8,99,0,1,0,1
75.4,25,1,0,0,1
19.5,110,0,1,0,1
46.2,174,1,0,0,1
101.0,120,1,0,1,0
53.1,143,1,0,1,0
49.6,121,1,0,0,1
135.3,132,1,0,0,1
138.6,109,0,1,1,0
131.7,38,1,0,0,1
177.7,162,0,1,0,1
89.6,125,1,0,1,0
121.4,101,1,0,1,0
16.6,33,0,1,0,1
4.5,10,0,1,0,1
108.2,20,0,1,0,1
93.6,90,1,0,1,0
154.9,141,0,1,1,0
108.7,37,1,0,0,1
177.2,87,0,1,1,0
88.6,34,1,0,0,1
157.5,88,1,0,1,0
162.6,137,0,1,0,1
166.4,50,0,1,1,0
44.2,115,0,1,0,1
71.4,178,0,1,0,1
5.4,141,0,1,1,0
152.8,161,0,1,0,1
70.1,89,1,0,1,0
128.4,175,1,0,0,1
174.6,107,0,1,0,1
128.1,87,1,0,1,0
133.8,113,0,1,1,0
61.3,154,1,0,0,1
13.8,121,0,1,1,0
171.6,78,0,1,1,0
150.5,86,0,1,1,0
48.0,41,1,0,0,1
84.5,94,1,0,1,0
64.7,36,1,0,1,0
78.9,29,1,0,0,1
23.7,45,0,1,1,0
66.3,134,1,0,1,0
151.7,54,1,0,1,0
71.8,139,1,0,0,1
151.8,110,0,1,1,0
21.0,146,1,0,0,1
164.9,90,0,1,1,0
88.3,76,1,0,1,0
107.9,98,1,0,1,0
173.1,39,0,1,1,0
31.5,87,0,1,1,0
136.5,22,1,0,0,1
121.1,120,1,0,1,0
147.5,130,0,1,0,1
74.6,93,1,0,1,0
42.8,49,1,0,0,1
161.8,164,1,0,0,1
117.6,2,1,0,0,1
83.2,130,1,0,0,1
11.2,72,0,1,1,0
135.7,150,1,0,0,1
46.4,100,0,1,1,0
158.6,135,0,1,1,0
80.3,162,1,0,1,0
54.7,55,0,1,1,0
146.7,59,0,1,0,1
13.2,169,0,1,0,1
16.8,62,0,1,0,1
124.7,85,0,1,1,0
74.7,4,1,0,0,1
25.0,150,0,1,0,1
91.6,28,1,0,0,1
78.9,88,1,0,1,0
57.9,65,1,0,0,1
79.6,55,1,0,1,0
53.7,127,0,1,0,1
108.4,174,1,0,0,1
82.4,28,1,0,0,1
100.0,6,1,0,0,1
170.8,89,0,1,1,0
9.8,14,0,1,0,1
20.5,91,0,1,1,0
54.4,149,1,0,1,0
39.0,139,1,0,0,1
11.7,101,0,1,1,0
57.2,167,1,0,0,1
115.1,2,0,1,0,1
102.9,128,1,0,0,1
130.1,78,0,1,1,0
8.9,3,0,1,0,1
67.4,83,1,0,1,0
81.9,36,1,0,0,1
158.8,175,0,1,0,1
154.6,93,0,1,1,0
46.1,67,1,0,1,0
142.5,54,0,1,1,0
176.7,49,0,1,0,1
75.7,106,1,0,1,0
136.5,165,0,1,1,0
26.8,179,0,1,0,1
39.5,115,0,1,1,0
31.4,54,0,1,1,0
74.6,179,1,0,0,1
112.4,134,1,0,1,0
170.1,52,0,1,1,0
56.5,73,1,0,1,0
55.8,49,1,0,0,1
107.1,134,1,0,1,0
152.4,177,0,1,0,1
98.6,176,1,0,0,1
140.7,62,0,1,1,0
113.1,18,0,1,0,1
136.8,163,0,1,0,1
89.0,117,1,0,0,1
166.4,145,0,1,0,1
58.4,56,1,0,1,0
48.5,1,0,1,0,1
160.9,134,0,1,0,1
76.0,149,1,0,0,1
136.9,124,0,1,1,0
3.9,166,0,1,0,1
100.4,107,1,0,1,0
57.2,119,1,0,1,0
118.4,176,0,1,0,1
144.0,135,0,1,1,0
118.8,79,1,0,1,0
141.8,53,0,1,1,0
77.6,119,1,0,1,0
3.5,83,0,1,1,0
121.3,40,1,0,1,0
58.2,72,1,0,1,0
42.9,137,0,1,1,0
121.9,17,0,1,0,1
10.4,62,0,1,1,0
137.8,57,0,1,1,0
35.2,0,1,0,0,1
31.0,102,0,1,1,0
177.6,89,0,1,1,0
170.1,46,0,1,0,1
155.9,41,0,1,1,0
148.9,50,0,1,1,0
19.6,98,0,1,1,0
67.6,159,1,0,0,1
4.1,127,1,0,1,0
23.8,99,0,1,1,0
147.1,40,0,1,1,0
63.3,37,1,0,0,1
127.5,25,1,0,0,1
154.6,43,0,1,0,1
13.0,42,0,1,0,1
155.6,112,0,1,0,1
49.2,114,1,0,1,0
5.5,96,0,1,1,0
144.8,33,0,1,1,0
35.6,127,1,0,0,1
113.3,85,1,0,1,0
106.5,17,0,1,0,1
63.6,148,0,1,0,1
109.1,74,0,1,1,0
162.4,28,0,1,0,1
11.3,133,1,0,0,1
65.0,4,1,0,0,1
83.1,139,1,0,1,0
98.4,89,0,1,1,0
127.3,74,0,1,1,0
69.4,21,0,1,0,1
47.5,127,1,0,1,0
170.0,157,0,1,0,1
177.2,56,0,1,1,0
55.0,169,1,0,0,1
35.2,139,1,0,1,0
64.2,131,1,0,1,0
132.5,50,0,1,1,0
177.5,86,0,1,1,0
58.3,70,1,0,1,0
4.0,87,0,1,1,0
88.8,124,1,0,1,0
170.9,42,0,1,1,0
19.8,93,0,1,1,0
147.6,32,0,1,0,1
10.2,148,0,1,0,1
103.0,107,1,0,1,0
38.3,24,1,0,0,1
93.6,141,1,0,0,1
136.2,9,0,1,0,1
159.3,39,1,0,1,0
86.8,113,1,0,1,0
114.4,84,1,0,1,0
61.2,32,1,0,0,1
50.0,99,1,0,1,0
38.1,144,1,0,0,1
63.6,129,1,0,0,1
170.9,41,0,1,0,1
137.8,5,1,0,0,1
132.9,95,1,0,1,0
76.0,35,1,0,1,0
46.2,73,0,1,1,0
80.9,88,1,0,1,0
55.7,154,1,0,0,1
127.8,142,1,0,1,0
44.3,160,1,0,0,1
116.2,76,1,0,1,0
124.1,100,0,1,1,0
87.9,128,1,0,1,0
171.9,177,0,1,0,1
51.8,68,1,0,1,0
173.9,156,0,1,1,0
23.3,112,0,1,0,1
31.1,107,1,0,1,0
178.1,178,0,1,0,1
92.0,7,1,0,0,1
32.0,38,0,1,0,1
177.0,112,0,1,1,0
7.1,74,0,1,1,0
167.8,39,0,1,0,1
12.9,103,0,1,1,0
130.0,164,1,0,0,1
27.1,172,0,1,0,1
29.6,49,0,1,0,1
57.4,72,1,0,1,0
49.8,71,1,0,1,0
67.7,121,1,0,0,1
129.4,18,0,1,0,1
154.9,112,0,1,1,0
156.3,26,1,0,0,1
79.0,149,1,0,0,1
161.1,54,0,1,1,0
132.2,168,0,1,0,1
130.2,138,1,0,1,0
81.8,133,1,0,0,1
128.0,15,0,1,0,1
116.0,4,1,0,0,1
92.2,89,1,0,1,0
173.0,19,0,1,0,1
118.4,78,1,0,1,0
159.3,111,0,1,1,0
127.2,25,1,0,0,1
34.8,127,0,1,1,0
95.9,12,0,1,0,1
76.6,159,1,0,0,1
175.5,40,0,1,0,1
146.3,142,0,1,1,0
109.3,50,0,1,1,0
128.5,85,0,1,1,0
147.8,42,0,1,0,1
116.6,117,0,1,1,0
114.9,91,1,0,1,0
18.6,87,0,1,1,0
122.9,128,1,0,0,1
105.2,80,0,1,1,0
34.5,79,0,1,1,0
49.0,22,0,1,0,1
176.7,92,0,1,1,0
178.9,34,0,1,1,0
134.2,23,0,1,0,1
19.7,67,0,1,1,0
123.1,55,1,0,1,0
51.2,6,1,0,0,1
178.9,31,0,1,1,0
143.9,73,0,1,0,1
22.9,172,0,1,0,1
104.5,103,1,0,1,0
73.1,71,1,0,0,1
115.2,117,1,0,1,0
7.9,133,0,1,0,1
35.3,112,1,0,1,0
62.3,10,1,0,0,1
120.1,102,1,0,1,0
46.1,117,0,1,0,1
71.2,5,1,0,0,1
48.4,145,1,0,0,1
68.4,142,1,0,0,1
159.6,141,0,1,1,0
60.1,31,0,1,0,1
116.5,32,0,1,0,1
105.7,22,1,0,0,1
97.0,170,1,0,0,1
116.5,111,1,0,1,0
12.4,141,0,1,0,1
105.8,128,0,1,1,0
39.0,8,0,1,0,1
133.0,56,0,1,1,0
15.3,139,0,1,0,1
20.1,118,0,1,1,0
152.0,75,0,1,1,0
33.3,67,0,1,1,0
1.0,138,0,1,0,1
126.7,166,1,0,0,1
110.6,33,1,0,0,1
171.2,39,0,1,0,1
146.5,65,0,1,0,1
135.5,177,1,0,0,1
17.3,32,0,1,0,1
19.2,158,0,1,0,1
115.4,40,1,0,0,1
58.9,131,1,0,0,1
70.2,81,1,0,1,0
65.1,125,1,0,1,0
123.1,129,0,1,1,0
76.0,73,1,0,1,0
79.3,48,1,0,0,1
90.8,6,1,0,0,1
123.8,109,1,0,1,0
67.6,1,1,0,0,1
173.4,62,0,1,1,0
26.5,106,0,1,1,0
39.6,17,1,0,0,1
167.8,95,0,1,1,0
70.9,97,1,0,1,0
28.5,160,0,1,0,1
40.3,169,1,0,0,1
24.1,85,1,0,1,0
1.5,127,0,1,0,1
38.7,78,1,0,1,0
79.4,52,1,0,0,1
150.6,74,0,1,1,0
77.2,84,1,0,1,0
52.8,5,1,0,0,1
26.8,124,1,0,1,0
10.8,135,0,1,0,1
47.5,1,0,1,0,1
70.8,22,0,1,0,1
91.7,31,1,0,0,1
86.9,70,1,0,1,0
54.6,177,1,0,0,1
32.9,16,1,0,0,1
114.4,84,1,0,1,0
150.3,158,0,1,0,1
152.2,147,0,1,0,1
175.9,97,0,1,1,0
91.9,103,1,0,1,0
42.9,69,1,0,0,1
82.5,113,1,0,1,0
93.9,38,1,0,0,1
89.9,68,1,0,1,0
36.7,132,0,1,1,0
54.7,48,1,0,1,0
18.5,105,1,0,1,0
176.7,157,0,1,0,1
113.4,84,1,0,1,0
98.9,8,1,0,0,1
179.8,60,0,1,0,1
108.2,87,1,0,1,0
62.1,54,1,0,1,0
43.4,110,1,0,1,0
93.8,66,1,0,1,0
35.2,162,0,1,0,1
148.9,5,1,0,0,1
9.1,138,0,1,0,1
116.0,45,0,1,1,0
34.6,70,0,1,1,0
33.7,40,0,1,0,1
12.0,161,0,1,0,1
99.8,33,0,1,0,1
28.8,32,1,0,0,1
114.8,76,1,0,1,0
53.6,107,1,0,1,0
155.7,36,0,1,1,0
142.4,167,0,1,0,1
121.6,142,1,0,1,0
49.4,131,0,1,1,0
20.9,35,0,1,0,1
1.9,55,0,1,1,0
120.1,43,1,0,0,1
142.8,93,0,1,1,0
65.7,35,1,0,0,1
11.9,43,0,1,1,0
69.2,45,1,0,1,0
38.7,167,0,1,0,1
142.6,156,0,1,0,1
113.2,153,1,0,1,0
172.5,83,0,1,1,0
146.4,94,1,0,1,0
25.3,0,0,1,0,1
134.3,119,1,0,1,0
102.3,46,1,0,1,0
107.5,66,1,0,1,0
101.7,9,1,0,0,1
100.1,71,1,0,1,0
28.9,130,0,1,1,0
10.1,88,0,1,1,0
150.1,116,0,1,1,0
56.6,26,0,1,0,1
146.1,122,0,1,1,0
100.5,142,1,0,0,1
24.3,162,1,0,0,1
32.2,177,0,1,0,1
72.3,9,0,1,0,1
158.6,73,0,1,1,0
39.8,129,1,0,0,1
90.0,71,1,0,1,0
69.8,46,1,0,1,0
99.4,115,1,0,1,0
161.8,13,0,1,0,1
116.0,150,1,0,1,0
25.6,16,1,0,0,1
121.0,25,1,0,0,1
47.7,5,1,0,0,1
61.9,61,1,0,0,1
62.7,91,1,0,1,0
57.9,114,1,0,1,0
129.8,177,1,0,0,1
158.7,115,0,1,1,0
68.1,5,1,0,0,1
116.3,28,1,0,0,1
13.8,29,0,1,0,1
65.8,27,1,0,0,1
56.3,17,1,0,0,1
171.8,80,0,1,0,1
3.4,153,0,1,0,1
82.9,11,1,0,0,1
147.1,137,0,1,0,1
173.5,79,0,1,1,0
139.4,70,0,1,1,0
97.1,24,1,0,0,1
162.0,50,0,1,0,1
26.2,176,0,1,0,1
57.9,146,0,1,0,1
145.3,75,1,0,1,0
135.4,39,1,0,1,0
164.7,115,0,1,1,0
134.0,129,0,1,0,1
149.5,129,0,1,1,0
170.0,153,0,1,0,1
116.5,54,1,0,0,1
12.5,17,0,1,0,1
140.8,53,0,1,1,0
56.3,66,1,0,1,0
116.2,109,0,1,1,0
132.7,129,1,0,1,0
53.0,64,1,0,0,1
28.4,55,0,1,1,0
53.3,13,1,0,0,1
47.4,169,0,1,0,1
125.7,102,1,0,1,0
116.7,3,1,0,0,1
103.3,154,1,0,0,1
136.8,152,0,1,0,1
63.4,152,1,0,0,1
39.3,135,0,1,0,1
61.1,103,0,1,1,0
104.1,133,1,0,0,1
33.9,69,1,0,1,0
77.2,41,1,0,1,0
125.4,70,1,0,1,0
136.1,38,1,0,0,1
4.8,96,0,1,1,0
97.8,73,1,0,1,0
55.1,159,0,1,0,1
88.2,43,1,0,1,0
54.3,125,1,0,0,1
19.1,124,0,1,1,0
45.8,35,1,0,0,1
158.5,40,0,1,1,0
129.0,81,0,1,1,0
159.4,96,0,1,1,0
162.6,154,0,1,0,1
51.3,165,1,0,0,1
61.4,88,1,0,1,0
128.1,151,0,1,1,0
9.4,125,1,0,1,0
124.3,139,1,0,0,1
33.1,143,0,1,0,1
70.0,46,1,0,1,0
24.5,151,0,1,0,1
37.1,32,0,1,0,1
23.5,165,0,1,0,1
41.2,150,1,0,1,0
20.5,65,1,0,1,0
63.8,93,1,0,1,0
146.4,177,0,1,0,1
159.5,108,0,1,1,0
