alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
125.9,66,0,1,0,1
3.6,33,1,0,1,0
143.0,12,0,1,1,0
2.6,46,0,1,1,0
2.6,42,1,0,1,0
83.1,174,1,0,1,0
143.2,73,0,1,1,0
72.7,109,0,1,0,1
161.9,58,1,0,1,0
20.4,101,1,0,0,1
30.1,69,1,0,1,0
19.0,107,1,0,0,1
157.3,28,1,0,1,0
58.4,85,1,0,1,0
138.4,10,0,1,1,0
46.7,163,0,1,0,1
153.2,155,0,1,0,1
156.4,172,0,1,0,1
136.0,52,1,0,1,0
158.7,116,0,1,0,1
78.1,107,1,0,0,1
42.4,151,1,0,0,1
26.3,163,1,0,0,1
34.8,124,1,0,0,1
169.8,55,0,1,1,0
140.5,29,0,1,1,0
169.8,110,0,1,0,1
53.4,12,1,0,1,0
132.5,155,0,1,1,0
148.9,132,0,1,0,1
33.0,166,1,0,0,1
33.9,98,1,0,0,1
107.2,78,0,1,0,1
5.5,104,1,0,0,1
75.3,72,1,0,0,1
159.3,162,0,1,0,1
158.7,151,1,0,0,1
141.4,40,1,0,1,0
90.5,0,0,1,1,0
138.6,124,0,1,0,1
79.0,4,1,0,1,0
102.0,43,1,0,1,0
27.7,20,1,0,1,0
137.5,122,0,1,0,1
48.7,22,1,0,1,0
95.5,45,0,1,1,0
54.5,132,1,0,0,1
133.4,72,1,0,0,1
86.5,75,1,0,0,1
97.8,109,0,1,0,1
127.8,62,0,1,1,0
153.9,43,1,0,1,0
157.6,142,1,0,1,0
4.4,7,1,0,1,0
128.4,59,0,1,1,0
7.7,72,1,0,0,1
116.7,71,0,1,1,0
114.0,108,0,1,0,1
111.6,155,0,1,1,0
147.5,131,1,0,0,1
146.7,152,0,1,1,0
88.5,62,0,1,1,0
120.0,95,0,1,0,1
73.6,138,1,0,0,1
20.9,68,1,0,1,0
116.2,56,0,1,0,1
12.6,67,1,0,0,1
24.5,17,1,0,1,0
114.6,8,0,1,0,1
127.5,50,0,1,1,0
172.4,10,1,0,1,0
81.7,27,1,0,1,0
154.7,67,1,0,1,0
133.7,131,0,1,1,0
38.7,101,1,0,0,1
163.3,60,1,0,1,0
7.2,174,1,0,1,0
117.0,70,0,1,0,1
149.8,82,0,1,0,1
134.2,108,0,1,0,1
93.0,66,0,1,0,1
176.3,122,1,0,0,1
81.0,78,0,1,0,1
66.7,50,0,1,1,0
171.8,126,1,0,0,1
118.5,92,0,1,0,1
119.8,28,0,1,1,0
100.0,36,0,1,1,0
28.7,31,1,0,1,0
10.1,116,1,0,0,1
96.2,139,1,0,1,0
128.2,41,0,1,1,0
74.0,120,1,0,0,1
133.0,51,0,1,1,0
82.3,73,1,0,1,0
1.3,57,1,0,0,1
173.7,167,1,0,1,0
38.7,155,1,0,1,0
173.3,177,0,1,0,1
157.3,169,0,1,1,0
44.8,107,0,1,0,1
34.8,70,1,0,0,1
78.2,38,0,1,1,0
19.1,33,1,0,1,0
32.7,126,1,0,0,1
179.8,120,1,0,0,1
164.1,50,1,0,0,1
68.2,0,1,0,1,0
0.5,80,1,0,0,1
162.9,12,1,0,1,0
6.4,29,1,0,1,0
88.0,22,0,1,1,0
36.9,56,1,0,1,0
82.6,77,1,0,0,1
75.6,21,0,1,1,0
159.5,57,1,0,1,0
0.5,81,1,0,1,0
71.6,109,0,1,0,1
169.0,100,1,0,0,1
77.7,80,0,1,1,0
111.2,130,0,1,0,1
169.2,1,1,0,1,0
34.8,119,1,0,0,1
146.1,118,0,1,0,1
155.4,133,0,1,0,1
175.4,24,1,0,1,0
105.8,60,0,1,1,0
77.8,126,0,1,0,1
120.8,166,0,1,1,0
94.6,42,1,0,1,0
67.4,144,1,0,0,1
78.0,3,1,0,1,0
137.2,121,1,0,0,1
110.2,158,0,1,1,0
164.2,35,1,0,1,0
147.0,107,0,1,0,1
4.8,25,1,0,1,0
109.1,171,0,1,1,0
151.3,146,0,1,0,1
85.0,18,1,0,1,0
178.1,49,1,0,0,1
77.0,153,1,0,0,1
95.6,159,0,1,1,0
65.4,157,0,1,1,0
43.5,18,1,0,1,0
90.4,150,0,1,0,1
51.0,174,1,0,1,0
39.8,115,1,0,0,1
11.3,160,1,0,0,1
11.8,167,0,1,1,0
97.3,155,0,1,0,1
75.1,92,0,1,0,1
36.1,22,1,0,1,0
148.2,171,0,1,1,0
170.5,154,1,0,0,1
4.7,29,1,0,1,0
132.4,5,0,1,1,0
50.8,38,1,0,1,0
47.0,162,1,0,0,1
1.3,61,1,0,1,0
37.7,46,1,0,1,0
51.7,19,1,0,1,0
174.4,146,1,0,1,0
69.3,65,1,0,0,1
14.0,69,0,1,0,1
163.4,154,1,0,1,0
46.1,42,1,0,1,0
42.2,125,1,0,0,1
124.7,101,0,1,0,1
28.3,46,1,0,1,0
146.7,42,0,1,1,0
111.5,112,0,1,0,1
91.6,173,0,1,1,0
157.6,75,0,1,0,1
133.0,121,0,1,0,1
34.5,48,1,0,1,0
84.2,68,0,1,1,0
110.3,8,0,1,1,0
22.9,74,1,0,1,0
32.9,101,1,0,0,1
108.7,126,0,1,0,1
47.8,138,1,0,0,1
129.9,143,0,1,0,1
94.9,74,0,1,1,0
103.1,31,0,1,1,0
117.5,17,0,1,1,0
126.8,18,0,1,1,0
177.8,20,1,0,1,0
168.5,98,1,0,0,1
44.2,157,1,0,1,0
79.1,115,0,1,0,1
151.8,107,0,1,0,1
13.1,107,1,0,0,1
32.1,108,1,0,0,1
159.9,11,1,0,1,0
136.1,155,0,1,1,0
149.1,75,0,1,0,1
127.7,57,0,1,1,0
133.5,129,0,1,0,1
68.3,42,1,0,1,0
66.4,151,1,0,1,0
61.3,58,1,0,0,1
136.2,58,0,1,1,0
151.7,154,0,1,1,0
169.3,85,1,0,0,1
31.3,56,1,0,0,1
174.2,130,1,0,0,1
66.0,32,1,0,1,0
51.3,176,1,0,1,0
94.0,0,0,1,1,0
170.4,166,0,1,1,0
31.4,117,1,0,0,1
104.6,141,0,1,0,1
14.6,145,1,0,1,0
142.7,157,1,0,1,0
54.5,170,1,0,0,1
7.0,93,1,0,0,1
49.6,0,1,0,1,0
12.1,24,1,0,1,0
98.5,120,0,1,0,1
116.4,88,0,1,0,1
107.7,34,0,1,1,0
67.8,172,1,0,1,0
80.5,139,1,0,1,0
151.0,126,1,0,0,1
105.4,112,0,1,0,1
176.1,10,1,0,1,0
146.4,130,0,1,0,1
18.5,23,1,0,1,0
98.4,146,0,1,0,1
76.4,18,1,0,1,0
166.5,88,1,0,0,1
107.1,45,0,1,1,0
166.3,176,1,0,1,0
60.9,118,1,0,0,1
8.1,104,1,0,0,1
66.1,112,0,1,0,1
129.5,162,0,1,1,0
137.7,106,0,1,0,1
179.2,160,1,0,1,0
135.4,123,0,1,1,0
170.3,98,0,1,0,1
67.5,71,1,0,0,1
155.1,126,0,1,0,1
132.2,100,0,1,0,1
75.0,104,0,1,0,1
174.4,70,1,0,0,1
160.9,45,0,1,1,0
40.9,106,1,0,0,1
64.2,87,0,1,0,1
158.1,146,0,1,0,1
74.6,124,0,1,0,1
25.9,94,1,0,0,1
156.6,142,1,0,1,0
41.1,116,1,0,0,1
105.1,133,0,1,0,1
131.4,150,0,1,1,0
115.8,63,0,1,0,1
110.0,37,0,1,1,0
179.4,28,1,0,1,0
148.9,178,1,0,1,0
2.2,127,1,0,0,1
23.6,67,1,0,0,1
95.9,140,0,1,1,0
5.6,110,1,0,0,1
75.5,126,0,1,0,1
19.8,91,1,0,0,1
21.0,56,1,0,1,0
100.0,91,0,1,0,1
3.1,10,1,0,1,0
32.4,13,1,0,1,0
129.1,63,0,1,1,0
73.0,15,0,1,1,0
174.2,78,0,1,0,1
140.1,156,0,1,1,0
72.7,84,0,1,1,0
110.1,108,0,1,0,1
38.1,42,1,0,1,0
101.4,81,0,1,1,0
153.8,86,1,0,0,1
112.3,88,0,1,0,1
90.4,21,1,0,1,0
178.0,56,1,0,1,0
122.2,90,0,1,1,0
113.1,29,0,1,1,0
16.4,99,1,0,0,1
25.1,59,1,0,1,0
29.3,112,1,0,0,1
13.5,55,1,0,0,1
48.6,7,1,0,1,0
163.5,13,1,0,1,0
116.0,92,0,1,0,1
136.2,9,0,1,1,0
44.0,102,0,1,0,1
175.7,69,1,0,0,1
33.5,39,1,0,1,0
108.3,67,0,1,0,1
46.8,170,1,0,1,0
89.7,45,0,1,0,1
110.5,154,0,1,1,0
159.1,145,0,1,1,0
31.6,138,1,0,1,0
131.8,49,0,1,1,0
41.1,144,1,0,0,1
112.3,88,0,1,1,0
138.0,92,1,0,0,1
121.1,134,0,1,0,1
27.8,101,1,0,0,1
158.6,14,0,1,1,0
147.7,1,0,1,1,0
137.0,105,0,1,0,1
123.5,81,0,1,0,1
51.9,140,1,0,1,0
116.0,151,0,1,0,1
158.1,35,0,1,1,0
167.8,45,1,0,1,0
38.9,152,1,0,1,0
88.3,150,0,1,1,0
140.0,123,0,1,0,1
24.0,59,1,0,1,0
66.5,11,1,0,1,0
26.3,166,1,0,0,1
29.2,20,1,0,1,0
127.2,78,1,0,1,0
154.6,158,0,1,1,0
35.0,78,1,0,0,1
84.9,179,0,1,1,0
83.4,41,0,1,1,0
176.3,139,1,0,0,1
131.7,148,0,1,1,0
49.7,124,1,0,0,1
15.1,116,1,0,0,1
3.7,81,1,0,0,1
39.3,13,1,0,1,0
96.8,0,0,1,0,1
17.8,68,1,0,0,1
50.0,171,0,1,1,0
130.6,81,0,1,0,1
7.1,133,1,0,0,1
115.9,141,0,1,0,1
111.4,85,0,1,1,0
155.9,165,0,1,1,0
150.4,122,0,1,0,1
110.1,41,0,1,1,0
88.1,13,0,1,1,0
37.3,114,1,0,0,1
92.0,29,1,0,1,0
162.7,22,1,0,1,0
42.0,178,1,0,1,0
79.4,45,0,1,1,0
45.5,118,1,0,0,1
55.6,21,1,0,1,0
9.0,78,1,0,0,1
134.6,65,0,1,1,0
67.0,133,1,0,0,1
60.1,99,1,0,0,1
65.0,88,1,0,0,1
162.9,123,1,0,0,1
68.6,147,1,0,1,0
143.8,176,1,0,1,0
2.7,140,1,0,0,1
37.7,42,1,0,1,0
18.3,173,1,0,0,1
158.7,54,1,0,1,0
160.1,168,0,1,0,1
9.9,101,1,0,0,1
125.0,121,0,1,0,1
2.7,84,1,0,0,1
96.9,156,0,1,1,0
98.5,109,0,1,0,1
135.4,1,0,1,1,0
96.3,48,1,0,1,0
83.8,101,0,1,0,1
101.5,179,0,1,1,0
166.7,159,0,1,0,1
40.7,142,1,0,0,1
41.7,81,1,0,0,1
64.3,47,1,0,0,1
74.8,48,1,0,1,0
45.6,29,1,0,1,0
142.5,125,0,1,0,1
137.1,78,0,1,1,0
46.4,142,0,1,1,0
37.1,163,1,0,1,0
103.2,30,0,1,1,0
138.6,86,0,1,0,1
41.1,137,0,1,0,1
31.5,86,1,0,0,1
61.8,66,1,0,0,1
102.9,37,0,1,1,0
123.1,58,0,1,0,1
97.5,124,0,1,0,1
123.3,113,0,1,0,1
10.5,177,1,0,1,0
152.2,172,0,1,1,0
120.9,112,0,1,0,1
48.5,8,1,0,1,0
62.8,26,1,0,1,0
111.2,10,0,1,1,0
6.2,108,1,0,0,1
62.4,15,1,0,1,0
142.5,146,0,1,1,0
160.1,148,1,0,0,1
57.7,10,1,0,1,0
178.7,151,0,1,0,1
70.1,100,0,1,0,1
14.1,123,1,0,0,1
65.8,16,1,0,1,0
50.5,42,1,0,1,0
2.8,38,1,0,1,0
155.7,113,1,0,0,1
29.6,153,1,0,0,1
43.2,113,1,0,0,1
179.9,127,1,0,0,1
176.9,13,1,0,1,0
166.2,56,1,0,1,0
80.6,115,1,0,0,1
122.5,158,0,1,1,0
6.3,26,1,0,1,0
54.1,153,1,0,1,0
26.6,144,1,0,0,1
120.9,65,0,1,0,1
158.5,6,1,0,1,0
51.7,96,1,0,0,1
118.8,139,0,1,0,1
131.0,16,0,1,1,0
37.7,15,1,0,1,0
78.8,66,0,1,0,1
16.9,155,1,0,1,0
115.7,1,0,1,1,0
177.5,164,1,0,0,1
115.4,8,0,1,1,0
171.7,139,1,0,0,1
83.0,109,0,1,0,1
171.4,168,1,0,1,0
161.8,2,1,0,0,1
27.4,27,1,0,1,0
165.6,155,1,0,1,0
171.6,107,1,0,0,1
67.8,16,0,1,1,0
10.9,115,1,0,0,1
178.2,120,1,0,0,1
90.1,179,0,1,1,0
151.2,93,0,1,0,1
68.6,6,0,1,1,0
78.4,144,0,1,0,1
54.3,69,1,0,1,0
1.5,75,1,0,0,1
44.6,139,1,0,0,1
51.8,146,0,1,1,0
157.2,55,0,1,0,1
30.4,55,1,0,1,0
171.6,157,1,0,1,0
160.3,30,1,0,1,0
141.0,86,0,1,0,1
93.5,46,0,1,1,0
169.2,167,1,0,1,0
42.7,113,1,0,0,1
89.2,133,0,1,0,1
57.0,38,1,0,1,0
67.9,178,1,0,1,0
137.5,4,0,1,1,0
16.7,112,1,0,0,1
42.2,134,1,0,0,1
98.1,93,0,1,0,1
71.2,23,0,1,1,0
40.9,76,1,0,0,1
18.5,144,1,0,0,1
143.2,113,0,1,0,1
168.7,115,1,0,0,1
47.2,113,1,0,0,1
126.8,10,0,1,1,0
164.7,7,1,0,1,0
82.8,179,1,0,1,0
15.0,17,1,0,1,0
130.1,10,0,1,0,1
127.2,148,0,1,0,1
126.2,98,0,1,0,1
138.0,111,0,1,0,1
80.9,72,0,1,0,1
122.9,129,0,1,0,1
32.5,28,1,0,1,0
100.0,74,0,1,1,0
137.9,32,0,1,1,0
69.7,21,0,1,1,0
37.9,47,1,0,1,0
163.5,10,0,1,1,0
112.4,25,0,1,1,0
126.5,30,1,0,1,0
98.8,28,0,1,1,0
14.7,53,1,0,0,1
108.7,135,0,1,1,0
81.1,134,1,0,0,1
93.2,30,0,1,1,0
149.2,47,1,0,0,1
137.2,158,0,1,1,0
14.5,99,1,0,0,1
92.6,72,0,1,0,1
158.4,81,1,0,0,1
91.1,21,0,1,1,0
158.2,117,0,1,0,1
73.4,147,1,0,1,0
176.8,19,1,0,1,0
134.5,98,0,1,0,1
135.8,105,1,0,0,1
39.6,113,1,0,0,1
21.3,150,1,0,0,1
26.2,123,1,0,0,1
131.4,103,0,1,0,1
22.2,53,1,0,1,0
137.8,35,0,1,1,0
87.2,124,0,1,0,1
93.8,4,1,0,1,0
95.0,65,0,1,0,1
0.0,115,1,0,0,1
69.7,92,1,0,0,1
103.2,75,0,1,1,0
135.4,3,0,1,1,0
28.2,122,1,0,0,1
131.6,14,0,1,1,0
141.4,98,0,1,0,1
55.9,154,0,1,0,1
16.0,118,1,0,0,1
62.1,52,1,0,1,0
49.9,100,1,0,0,1
92.8,75,0,1,0,1
14.8,69,1,0,0,1
32.8,60,1,0,1,0
132.3,132,0,1,0,1
3.6,94,1,0,0,1
41.4,135,1,0,0,1
73.3,102,0,1,0,1
137.1,4,0,1,1,0
71.7,166,1,0,0,1
151.9,87,0,1,1,0
80.0,55,0,1,0,1
20.3,153,1,0,0,1
82.9,89,0,1,0,1
48.1,34,1,0,1,0
7.6,25,1,0,1,0
81.5,137,0,1,0,1
121.2,73,0,1,1,0
24.8,9,1,0,1,0
130.4,119,0,1,0,1
120.8,55,0,1,0,1
113.5,122,0,1,0,1
4.2,97,1,0,0,1
10.5,150,1,0,0,1
147.3,173,0,1,1,0
133.6,124,0,1,0,1
100.3,175,0,1,1,0
131.7,4,0,1,1,0
127.5,21,0,1,1,0
4.4,79,0,1,0,1
126.4,137,0,1,1,0
156.5,179,1,0,1,0
79.9,58,0,1,1,0
175.1,115,1,0,0,1
28.4,90,1,0,0,1
82.7,114,0,1,0,1
49.6,125,1,0,0,1
24.3,29,1,0,1,0
173.1,116,0,1,0,1
153.7,95,0,1,0,1
111.5,2,0,1,1,0
174.8,142,1,0,0,1
112.2,25,0,1,1,0
96.4,26,0,1,1,0
131.6,137,0,1,0,1
57.8,141,1,0,0,1
168.6,12,0,1,1,0
38.2,78,1,0,1,0
104.0,102,0,1,0,1
164.5,158,1,0,0,1
6.1,13,1,0,0,1
3.8,14,1,0,1,0
142.7,89,0,1,0,1
174.9,160,1,0,1,0
32.8,174,1,0,1,0
26.0,162,1,0,0,1
49.2,59,1,0,1,0
101.2,20,0,1,1,0
117.8,131,0,1,1,0
145.7,14,0,1,1,0
135.1,65,0,1,0,1
57.5,41,1,0,1,0
143.8,34,0,1,1,0
90.2,140,1,0,0,1
13.8,79,1,0,1,0
52.4,102,1,0,0,1
159.6,4,0,1,1,0
106.0,86,0,1,1,0
161.9,141,0,1,0,1
88.6,85,0,1,1,0
101.9,79,0,1,1,0
35.2,113,1,0,0,1
137.3,55,0,1,1,0
72.8,110,0,1,0,1
140.0,19,0,1,1,0
41.3,62,1,0,0,1
134.2,91,0,1,0,1
44.0,86,1,0,0,1
162.8,106,1,0,0,1
168.3,16,1,0,1,0
137.0,168,0,1,1,0
35.1,111,1,0,0,1
59.9,130,1,0,0,1
88.4,127,0,1,0,1
69.2,80,1,0,0,1
57.7,111,0,1,0,1
62.2,38,1,0,1,0
83.9,123,1,0,0,1
3.2,151,0,1,0,1
54.6,48,1,0,1,0
133.9,159,0,1,0,1
94.7,122,0,1,0,1
62.1,161,1,0,1,0
86.4,120,0,1,0,1
30.8,129,1,0,0,1
108.7,80,0,1,0,1
151.4,156,1,0,0,1
135.4,92,0,1,0,1
67.5,133,0,1,0,1
116.9,100,0,1,0,1
20.6,24,1,0,1,0
79.6,72,1,0,0,1
164.0,128,0,1,1,0
173.9,129,1,0,1,0
33.7,150,1,0,0,1
61.4,158,0,1,0,1
58.4,144,1,0,1,0
45.5,171,1,0,1,0
57.9,67,1,0,0,1
31.9,15,1,0,1,0
110.5,30,0,1,1,0
131.0,77,0,1,1,0
54.4,146,0,1,0,1
142.6,104,0,1,0,1
68.3,158,0,1,0,1
159.9,115,1,0,0,1
95.5,46,0,1,0,1
105.2,33,0,1,1,0
72.4,42,0,1,0,1
38.6,70,1,0,0,1
103.7,97,0,1,0,1
89.9,77,0,1,0,1
82.4,8,0,1,1,0
28.1,99,1,0,0,1
13.0,89,1,0,0,1
85.8,170,0,1,1,0
107.6,58,0,1,1,0
112.6,148,0,1,0,1
107.1,45,0,1,0,1
143.2,122,1,0,0,1
89.1,169,0,1,1,0
169.3,123,1,0,0,1
82.3,13,0,1,1,0
148.5,12,0,1,1,0
152.9,121,0,1,0,1
44.3,19,1,0,1,0
135.3,31,0,1,1,0
12.1,159,1,0,0,1
142.3,41,0,1,1,0
140.6,69,0,1,0,1
142.4,161,1,0,1,0
111.4,92,0,1,0,1
46.1,154,1,0,0,1
52.5,29,1,0,1,0
24.2,22,1,0,1,0
116.9,25,0,1,1,0
76.4,86,1,0,1,0
127.5,106,0,1,0,1
7.7,161,0,1,1,0
122.9,3,0,1,1,0
67.5,125,0,1,0,1
134.2,71,0,1,1,0
101.5,118,0,1,0,1
171.3,37,1,0,1,0
12.4,23,1,0,1,0
58.1,81,1,0,1,0
38.1,47,1,0,1,0
5.3,37,1,0,1,0
79.7,22,1,0,1,0
129.5,122,0,1,0,1
97.8,75,0,1,1,0
105.3,82,0,1,0,1
43.3,59,1,0,1,0
116.8,10,0,1,1,0
80.0,155,0,1,0,1
152.8,8,1,0,1,0
78.8,103,0,1,0,1
158.4,169,1,0,1,0
29.6,120,1,0,0,1
21.8,4,1,0,1,0
124.4,75,0,1,0,1
148.0,158,0,1,1,0
57.2,109,1,0,0,1
22.3,59,1,0,1,0
135.7,177,0,1,1,0
97.9,137,0,1,0,1
153.9,138,0,1,0,1
119.8,170,0,1,1,0
56.1,94,1,0,1,0
167.0,62,0,1,1,0
19.1,34,1,0,0,1
123.4,51,0,1,1,0
3.3,18,1,0,1,0
41.6,100,1,0,0,1
161.9,135,0,1,1,0
85.4,144,0,1,0,1
143.1,150,0,1,0,1
34.4,144,1,0,0,1
13.9,162,1,0,1,0
179.5,91,1,0,0,1
63.3,94,0,1,0,1
96.3,164,0,1,1,0
55.5,176,0,1,0,1
156.4,138,1,0,0,1
19.1,44,1,0,1,0
37.0,147,1,0,1,0
91.2,66,0,1,1,0
176.2,41,1,0,1,0
138.9,58,0,1,0,1
72.7,178,0,1,0,1
1.9,9,1,0,1,0
112.1,157,0,1,0,1
9.6,130,1,0,0,1
99.7,22,0,1,1,0
112.6,65,0,1,1,0
32.8,129,1,0,0,1
144.5,109,0,1,0,1
83.0,114,1,0,0,1
151.0,82,1,0,0,1
109.0,154,0,1,0,1
35.0,151,1,0,0,1
11.7,91,1,0,0,1
79.7,167,0,1,1,0
41.1,81,1,0,0,1
128.8,7,0,1,1,0
172.7,107,1,0,0,1
12.5,46,1,0,1,0
104.9,120,0,1,0,1
34.0,114,1,0,0,1
42.9,48,1,0,1,0
39.0,168,1,0,1,0
152.9,40,0,1,1,0
29.0,80,1,0,1,0
10.9,125,1,0,0,1
28.7,9,1,0,0,1
24.9,154,1,0,0,1
85.8,101,0,1,0,1
56.2,111,1,0,0,1
8.1,127,1,0,0,1
73.9,148,0,1,1,0
112.7,49,0,1,1,0
98.2,85,0,1,0,1
178.1,20,1,0,1,0
85.1,170,1,0,1,0
109.2,66,0,1,0,1
88.0,99,1,0,0,1
81.0,70,1,0,1,0
178.8,72,1,0,1,0
140.6,147,1,0,0,1
29.9,178,1,0,1,0
77.7,37,1,0,1,0
167.3,3,0,1,1,0
105.3,2,0,1,1,0
27.8,71,1,0,1,0
45.8,100,1,0,0,1
144.1,78,0,1,0,1
75.7,53,0,1,1,0
20.5,167,1,0,0,1
148.2,3,1,0,1,0
62.6,131,0,1,0,1
174.6,80,1,0,0,1
179.1,49,1,0,1,0
141.7,1,0,1,1,0
105.6,41,0,1,1,0
159.9,70,0,1,1,0
170.1,107,1,0,0,1
16.0,63,1,0,0,1
44.8,103,1,0,1,0
94.4,62,0,1,0,1
109.6,43,0,1,1,0
65.1,16,0,1,1,0
10.3,6,1,0,1,0
82.2,143,0,1,1,0
66.1,106,1,0,0,1
165.9,108,1,0,0,1
30.0,12,1,0,1,0
13.2,41,1,0,1,0
30.0,164,1,0,0,1
128.4,147,0,1,1,0
55.0,60,1,0,1,0
54.3,16,0,1,1,0
90.1,132,0,1,0,1
102.9,171,0,1,0,1
45.8,45,1,0,1,0
82.0,8,0,1,1,0
26.2,92,1,0,0,1
20.2,39,1,0,1,0
20.5,47,1,0,1,0
0.4,144,1,0,0,1
125.9,63,0,1,1,0
86.0,85,1,0,0,1
41.7,176,1,0,0,1
40.6,11,1,0,1,0
90.1,76,0,1,1,0
77.9,62,1,0,0,1
102.2,91,0,1,0,1
111.4,68,0,1,0,1
166.6,77,1,0,0,1
64.5,141,1,0,1,0
100.9,152,0,1,1,0
95.9,105,0,1,0,1
91.3,128,0,1,0,1
173.8,136,0,1,0,1
60.7,74,0,1,0,1
24.7,7,1,0,0,1
38.5,12,1,0,1,0
169.4,3,1,0,1,0
140.0,33,1,0,1,0
17.0,172,1,0,1,0
169.2,119,0,1,0,1
110.1,68,0,1,0,1
13.3,41,1,0,1,0
13.3,102,0,1,0,1
165.7,113,1,0,0,1
163.3,128,1,0,1,0
136.4,172,0,1,0,1
110.2,32,0,1,1,0
18.1,90,1,0,0,1
13.9,138,1,0,0,1
108.9,129,0,1,0,1
165.6,33,1,0,1,0
16.9,124,1,0,0,1
95.8,1,0,1,1,0
116.4,125,0,1,0,1
128.0,24,0,1,1,0
63.2,70,1,0,0,1
137.7,31,0,1,1,0
54.1,145,1,0,0,1
19.0,54,1,0,1,0
19.4,115,1,0,0,1
151.3,109,1,0,0,1
75.8,15,1,0,1,0
109.3,60,0,1,1,0
125.3,46,0,1,1,0
154.8,36,1,0,1,0
35.0,73,1,0,0,1
179.1,122,1,0,0,1
54.7,64,1,0,0,1
63.4,57,0,1,1,0
49.9,81,1,0,0,1
170.7,116,1,0,0,1
37.2,132,1,0,0,1
164.0,72,0,1,1,0
46.3,123,1,0,0,1
111.8,170,0,1,0,1
29.9,64,1,0,1,0
178.4,141,0,1,0,1
54.5,126,1,0,0,1
49.3,164,1,0,1,0
169.2,8,0,1,1,0
142.8,143,1,0,0,1
1.7,24,1,0,1,0
45.7,105,0,1,0,1
146.1,13,0,1,1,0
176.3,11,1,0,1,0
95.7,43,0,1,1,0
92.5,32,0,1,1,0
106.9,175,0,1,1,0
148.3,87,1,0,0,1
105.6,139,0,1,0,1
82.6,87,0,1,0,1
84.8,23,0,1,1,0
44.2,160,1,0,1,0
170.3,12,1,0,1,0
109.1,116,0,1,0,1
34.4,143,1,0,0,1
161.2,39,0,1,1,0
112.0,19,0,1,1,0
104.3,124,0,1,0,1
136.3,107,0,1,0,1
36.8,114,1,0,0,1
50.0,91,1,0,0,1
98.4,144,0,1,0,1
106.6,51,0,1,1,0
60.2,41,1,0,1,0
23.0,91,1,0,0,1
3.8,132,1,0,0,1
134.8,36,1,0,1,0
157.7,111,0,1,0,1
33.6,145,1,0,0,1
148.8,89,0,1,0,1
31.9,140,1,0,0,1
13.5,29,1,0,1,0
15.1,162,1,0,1,0
91.6,147,0,1,0,1
168.4,60,1,0,0,1
146.0,0,0,1,1,0
140.7,51,0,1,1,0
175.9,83,1,0,0,1
105.8,127,0,1,0,1
119.1,39,0,1,1,0
66.1,98,0,1,0,1
139.0,128,1,0,0,1
98.9,91,0,1,0,1
7.3,38,1,0,1,0
109.4,31,0,1,1,0
161.9,18,0,1,1,0
110.5,134,0,1,0,1
54.0,32,0,1,1,0
174.2,85,1,0,1,0
149.0,29,0,1,1,0
44.5,15,1,0,1,0
80.1,50,1,0,1,0
86.4,123,1,0,0,1
6.8,55,1,0,0,1
139.8,129,0,1,0,1
138.5,126,1,0,0,1
4.7,124,1,0,0,1
73.0,88,0,1,0,1
90.2,158,0,1,1,0
161.8,16,0,1,1,0
18.4,107,1,0,0,1
107.3,88,0,1,0,1
7.2,173,1,0,1,0
158.4,7,0,1,1,0
141.9,11,1,0,1,0
101.6,5,0,1,1,0
156.3,48,1,0,1,0
8.4,58,1,0,1,0
148.9,104,0,1,0,1
50.8,33,0,1,1,0
175.8,156,1,0,0,1
103.2,30,0,1,1,0
118.7,109,0,1,0,1
28.2,90,1,0,0,1
142.1,150,0,1,1,0
95.5,37,1,0,1,0
160.0,100,0,1,0,1
32.1,168,1,0,0,1
72.4,131,0,1,0,1
101.1,89,0,1,0,1
134.5,53,0,1,0,1
15.3,147,1,0,0,1
78.0,78,0,1,1,0
30.5,150,1,0,0,1
164.4,127,1,0,0,1
0.6,86,0,1,0,1
147.4,48,0,1,1,0
70.1,2,0,1,1,0
74.8,162,0,1,1,0
56.1,39,1,0,1,0
155.2,54,0,1,0,1
129.9,86,0,1,0,1
114.9,167,0,1,1,0
177.2,109,1,0,0,1
154.6,65,0,1,0,1
110.6,90,0,1,0,1
167.1,101,1,0,0,1
173.5,144,1,0,1,0
51.4,71,1,0,1,0
102.9,158,0,1,0,1
15.2,27,1,0,1,0
9.1,20,1,0,1,0
170.7,140,1,0,0,1
95.6,174,0,1,1,0
143.0,6,1,0,1,0
87.9,29,0,1,1,0
5.4,141,1,0,0,1
43.0,161,1,0,0,1
146.7,61,1,0,0,1
175.1,140,1,0,1,0
122.4,19,0,1,1,0
91.9,90,0,1,0,1
57.7,149,1,0,0,1
47.7,81,0,1,0,1
96.3,165,0,1,1,0
141.1,173,0,1,1,0
113.8,32,0,1,1,0
84.6,112,1,0,0,1
119.4,48,0,1,1,0
90.2,67,0,1,1,0
155.6,25,1,0,1,0
26.9,135,1,0,1,0
110.7,128,0,1,0,1
140.7,28,0,1,1,0
106.4,134,0,1,1,0
99.2,145,0,1,0,1
162.1,96,1,0,0,1
69.7,46,0,1,0,1
126.0,171,0,1,0,1
59.8,4,1,0,1,0
53.0,114,1,0,0,1
84.2,114,0,1,0,1
