alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
170.2,80,1,0,0,1
141.3,101,0,1,0,1
113.5,42,0,1,1,0
86.0,155,0,1,0,1
42.8,84,1,0,0,1
114.5,158,0,1,0,1
150.4,112,1,0,0,1
148.5,93,0,1,0,1
93.4,74,0,1,0,1
13.5,76,1,0,1,0
99.6,29,0,1,1,0
167.2,121,1,0,0,1
104.8,139,0,1,0,1
43.0,85,1,0,0,1
73.6,147,1,0,1,0
21.6,41,1,0,1,0
107.6,123,0,1,0,1
12.3,12,1,0,1,0
162.5,124,1,0,0,1
22.4,0,1,0,1,0
91.4,99,0,1,0,1
97.0,157,1,0,0,1
19.0,50,0,1,1,0
142.9,157,0,1,0,1
18.6,40,1,0,1,0
173.4,175,0,1,0,1
46.4,12,0,1,1,0
146.7,57,0,1,1,0
50.7,72,1,0,1,0
90.7,107,0,1,0,1
150.7,142,1,0,0,1
159.4,66,0,1,1,0
146.4,103,0,1,0,1
108.0,104,0,1,0,1
53.4,146,1,0,0,1
5.7,140,1,0,0,1
112.3,133,0,1,0,1
162.1,104,1,0,0,1
110.1,43,0,1,1,0
29.3,158,1,0,0,1
38.6,22,1,0,1,0
171.4,10,0,1,1,0
69.8,175,0,1,1,0
135.9,175,0,1,1,0
88.7,96,0,1,0,1
170.3,66,1,0,1,0
42.6,176,1,0,1,0
44.9,38,1,0,1,0
112.6,93,0,1,0,1
167.4,128,1,0,0,1
38.9,25,1,0,1,0
125.4,77,0,1,1,0
73.7,4,1,0,1,0
118.2,16,0,1,1,0
157.6,63,1,0,0,1
37.8,26,1,0,1,0
118.2,23,0,1,1,0
67.5,169,1,0,0,1
90.0,159,0,1,1,0
159.6,143,1,0,0,1
63.6,77,0,1,0,1
128.8,72,0,1,1,0
146.6,82,0,1,1,0
178.0,58,1,0,1,0
12.3,179,1,0,1,0
50.8,75,1,0,1,0
25.1,115,1,0,0,1
3.9,126,1,0,0,1
139.6,161,0,1,1,0
94.6,86,1,0,1,0
64.9,78,1,0,1,0
178.4,109,0,1,0,1
145.2,8,0,1,1,0
18.0,56,1,0,1,0
138.7,60,0,1,1,0
115.4,52,0,1,1,0
62.1,52,0,1,1,0
4.7,169,0,1,1,0
53.4,41,1,0,1,0
179.7,14,1,0,1,0
124.7,171,0,1,0,1
43.9,30,1,0,1,0
23.1,118,1,0,0,1
24.3,174,1,0,1,0
89.9,124,0,1,0,1
8.5,26,1,0,1,0
53.8,130,1,0,0,1
95.6,30,0,1,1,0
157.2,37,0,1,1,0
49.7,77,1,0,1,0
101.6,47,0,1,0,1
23.1,76,1,0,1,0
68.6,132,1,0,0,1
174.6,32,0,1,1,0
151.4,148,0,1,0,1
43.3,103,1,0,0,1
176.5,140,1,0,1,0
44.6,83,1,0,0,1
16.1,60,1,0,0,1
5.1,169,1,0,0,1
59.5,76,1,0,0,1
71.6,86,1,0,0,1
52.1,175,1,0,0,1
118.0,40,0,1,1,0
35.9,73,1,0,0,1
71.1,80,0,1,1,0
157.1,132,0,1,0,1
108.7,36,0,1,1,0
121.4,109,0,1,0,1
11.4,21,1,0,1,0
160.3,137,0,1,0,1
62.9,46,0,1,1,0
140.6,135,0,1,0,1
6.2,57,1,0,0,1
123.3,117,0,1,0,1
87.2,110,1,0,0,1
15.7,13,1,0,1,0
88.1,3,1,0,1,0
4.4,134,1,0,0,1
104.5,13,0,1,1,0
66.7,150,1,0,0,1
71.9,6,0,1,1,0
35.5,104,1,0,0,1
66.2,144,1,0,1,0
75.7,30,1,0,1,0
1.7,143,1,0,0,1
68.2,129,1,0,0,1
108.7,22,0,1,1,0
129.7,64,0,1,1,0
63.5,37,1,0,1,0
34.0,67,1,0,1,0
90.7,118,0,1,0,1
90.8,134,0,1,0,1
155.0,70,1,0,1,0
169.4,12,0,1,1,0
82.0,1,0,1,1,0
156.9,44,0,1,1,0
174.7,12,1,0,1,0
132.9,124,0,1,0,1
154.8,128,0,1,0,1
142.8,128,0,1,0,1
156.9,21,0,1,1,0
47.3,36,1,0,1,0
118.5,67,0,1,1,0
75.4,54,1,0,1,0
38.7,83,1,0,0,1
27.4,132,1,0,0,1
39.9,132,1,0,0,1
156.8,123,0,1,0,1
50.2,84,1,0,0,1
45.8,31,1,0,1,0
127.1,45,0,1,1,0
58.2,109,0,1,0,1
116.5,105,0,1,0,1
28.2,127,1,0,0,1
148.1,81,0,1,1,0
90.8,119,0,1,0,1
18.9,11,1,0,1,0
40.9,48,1,0,1,0
137.6,168,0,1,0,1
66.2,95,0,1,0,1
65.1,36,0,1,1,0
21.8,122,1,0,0,1
90.3,146,0,1,1,0
159.7,99,0,1,0,1
129.0,118,0,1,1,0
13.7,20,1,0,1,0
48.1,14,0,1,1,0
48.9,97,1,0,0,1
145.5,37,0,1,1,0
155.1,103,0,1,0,1
152.6,115,0,1,0,1
10.2,27,1,0,1,0
75.3,134,0,1,0,1
177.7,144,1,0,0,1
157.6,8,1,0,1,0
165.2,60,1,0,0,1
43.2,122,1,0,0,1
4.3,155,1,0,1,0
71.8,77,1,0,0,1
92.0,99,0,1,0,1
74.9,177,1,0,1,0
83.3,108,0,1,0,1
93.7,128,0,1,0,1
65.2,8,1,0,1,0
140.1,138,0,1,0,1
27.9,72,1,0,1,0
30.6,139,1,0,0,1
16.7,165,1,0,0,1
150.2,76,0,1,1,0
29.9,74,1,0,0,1
166.4,71,1,0,0,1
64.4,9,0,1,1,0
124.4,95,0,1,1,0
52.9,108,1,0,0,1
150.6,70,0,1,0,1
109.8,114,0,1,0,1
11.1,28,1,0,1,0
80.6,137,0,1,0,1
111.9,150,0,1,1,0
77.7,24,1,0,1,0
149.6,153,0,1,0,1
31.2,60,1,0,1,0
39.3,152,1,0,1,0
164.6,69,0,1,1,0
18.3,30,1,0,1,0
27.7,3,1,0,1,0
177.5,63,0,1,1,0
85.4,48,1,0,1,0
58.8,28,1,0,1,0
121.2,95,0,1,1,0
17.4,100,1,0,0,1
103.5,4,0,1,1,0
95.5,176,0,1,0,1
22.5,82,1,0,1,0
157.7,140,1,0,0,1
144.8,178,0,1,1,0
150.8,100,1,0,0,1
137.7,7,0,1,1,0
51.0,129,1,0,0,1
170.9,138,1,0,0,1
95.0,31,0,1,1,0
11.9,165,1,0,1,0
65.4,71,1,0,1,0
128.6,111,0,1,0,1
82.3,21,1,0,1,0
83.5,104,0,1,0,1
116.6,153,0,1,0,1
29.4,21,1,0,1,0
36.3,92,1,0,0,1
71.5,52,1,0,1,0
106.3,75,0,1,1,0
70.9,125,1,0,0,1
30.8,169,1,0,0,1
126.3,118,0,1,0,1
121.9,56,0,1,0,1
42.0,58,1,0,1,0
178.8,59,1,0,0,1
131.6,7,0,1,1,0
70.0,41,1,0,1,0
139.0,177,0,1,0,1
141.4,107,0,1,1,0
104.8,135,0,1,0,1
55.2,121,1,0,0,1
101.9,100,0,1,0,1
127.5,7,0,1,1,0
158.5,83,1,0,0,1
109.3,34,0,1,1,0
87.8,53,0,1,1,0
155.9,177,0,1,0,1
112.6,133,1,0,0,1
107.4,155,0,1,0,1
106.2,45,0,1,1,0
74.4,101,1,0,1,0
60.5,73,1,0,0,1
15.3,22,1,0,1,0
163.7,150,0,1,0,1
156.7,70,0,1,1,0
4.5,66,1,0,0,1
90.0,119,0,1,0,1
179.0,172,0,1,1,0
23.7,109,1,0,0,1
52.3,151,1,0,0,1
137.4,15,0,1,1,0
80.3,1,1,0,0,1
131.1,138,0,1,0,1
146.0,114,0,1,0,1
164.7,88,0,1,1,0
110.4,70,0,1,0,1
68.9,115,1,0,0,1
17.9,47,1,0,1,0
146.3,113,0,1,0,1
23.5,52,1,0,1,0
132.5,76,0,1,1,0
35.2,83,1,0,1,0
135.8,93,0,1,0,1
114.2,76,0,1,1,0
8.2,9,1,0,1,0
171.3,92,0,1,1,0
72.1,76,1,0,0,1
82.1,13,1,0,1,0
84.4,63,0,1,1,0
113.2,178,0,1,1,0
94.5,11,0,1,1,0
42.1,9,1,0,1,0
15.0,32,1,0,1,0
176.6,79,1,0,0,1
28.9,62,1,0,1,0
66.7,1,1,0,1,0
28.7,70,1,0,1,0
148.5,123,0,1,0,1
178.6,153,1,0,1,0
160.8,5,0,1,1,0
164.5,10,1,0,1,0
148.4,139,1,0,0,1
49.3,123,1,0,0,1
14.7,94,1,0,0,1
165.3,32,1,0,1,0
162.4,166,0,1,0,1
20.0,62,1,0,1,0
77.0,73,0,1,0,1
29.2,169,1,0,0,1
176.8,101,1,0,0,1
14.2,151,0,1,0,1
141.2,27,0,1,1,0
99.3,16,0,1,1,0
137.1,85,0,1,0,1
57.5,170,1,0,1,0
120.4,94,0,1,0,1
23.8,98,1,0,0,1
123.6,84,0,1,0,1
123.7,98,0,1,0,1
36.6,157,1,0,0,1
88.1,124,0,1,0,1
23.7,58,1,0,0,1
57.0,144,1,0,0,1
83.6,153,0,1,0,1
45.2,68,1,0,1,0
40.0,55,1,0,0,1
52.7,108,1,0,0,1
160.9,167,0,1,0,1
124.1,96,0,1,0,1
6.3,144,1,0,0,1
41.4,8,1,0,1,0
175.5,59,0,1,1,0
121.9,47,0,1,0,1
64.0,126,1,0,0,1
138.7,49,0,1,1,0
163.2,128,0,1,0,1
59.9,59,1,0,1,0
179.0,2,0,1,1,0
90.0,10,0,1,1,0
100.2,149,0,1,0,1
111.3,157,0,1,1,0
103.2,62,0,1,1,0
118.2,104,0,1,0,1
16.2,32,1,0,1,0
79.2,141,0,1,0,1
75.9,168,1,0,1,0
112.3,169,0,1,0,1
123.8,119,0,1,0,1
119.3,67,0,1,1,0
28.4,71,1,0,0,1
4.5,0,1,0,1,0
110.8,143,0,1,0,1
9.2,126,1,0,0,1
110.6,89,0,1,0,1
12.0,49,0,1,1,0
113.2,38,0,1,1,0
110.3,117,0,1,0,1
127.6,98,0,1,0,1
104.3,61,0,1,1,0
9.2,61,1,0,1,0
61.5,152,1,0,0,1
167.4,171,0,1,1,0
63.5,163,1,0,0,1
169.9,102,0,1,0,1
138.6,35,0,1,1,0
5.3,44,1,0,1,0
179.5,5,1,0,1,0
75.4,159,0,1,1,0
87.9,74,0,1,0,1
31.5,171,1,0,1,0
0.7,38,1,0,1,0
174.9,2,0,1,1,0
113.6,92,0,1,0,1
149.5,86,0,1,1,0
144.2,106,0,1,0,1
73.1,89,0,1,0,1
11.1,86,0,1,0,1
10.8,9,1,0,1,0
58.6,54,1,0,1,0
57.1,130,1,0,0,1
152.8,52,1,0,1,0
170.0,111,0,1,0,1
163.8,166,0,1,1,0
119.1,128,0,1,0,1
14.8,131,1,0,0,1
61.7,41,0,1,1,0
26.2,26,1,0,1,0
136.6,109,0,1,0,1
68.6,104,1,0,0,1
113.9,158,0,1,1,0
134.1,72,0,1,1,0
50.7,80,1,0,0,1
88.8,109,0,1,0,1
156.0,81,1,0,1,0
158.2,135,1,0,0,1
76.2,27,1,0,1,0
167.0,84,0,1,0,1
70.4,64,0,1,0,1
133.7,165,0,1,0,1
156.8,175,0,1,1,0
177.3,15,1,0,1,0
128.1,11,0,1,1,0
72.5,71,1,0,0,1
99.4,13,0,1,1,0
177.9,99,1,0,0,1
82.6,133,0,1,0,1
71.4,29,1,0,1,0
64.5,64,1,0,0,1
138.8,140,0,1,0,1
11.0,47,1,0,1,0
12.3,164,1,0,0,1
163.2,26,0,1,1,0
5.2,130,0,1,1,0
119.6,170,0,1,0,1
67.2,68,0,1,1,0
137.0,12,0,1,1,0
170.8,103,1,0,0,1
133.2,93,0,1,0,1
162.2,173,1,0,0,1
67.0,66,0,1,1,0
98.5,3,0,1,0,1
103.9,87,0,1,0,1
145.1,146,0,1,1,0
37.6,39,1,0,1,0
7.4,157,1,0,0,1
75.5,154,0,1,1,0
137.2,167,0,1,0,1
101.3,74,1,0,0,1
168.5,80,0,1,1,0
44.2,80,1,0,0,1
106.8,105,0,1,0,1
43.9,23,1,0,1,0
126.1,56,0,1,1,0
162.3,158,0,1,0,1
169.0,83,1,0,0,1
69.8,90,1,0,0,1
59.3,127,1,0,0,1
70.4,73,1,0,1,0
146.2,114,0,1,0,1
36.3,93,1,0,0,1
36.5,135,1,0,0,1
169.0,177,1,0,1,0
5.6,10,0,1,1,0
148.5,42,1,0,1,0
30.2,122,1,0,0,1
133.1,100,0,1,0,1
14.6,97,1,0,1,0
107.3,70,0,1,1,0
55.3,30,1,0,1,0
148.0,114,0,1,0,1
137.8,164,0,1,1,0
112.4,10,0,1,1,0
137.2,109,0,1,0,1
146.3,125,0,1,0,1
37.7,27,1,0,1,0
62.3,76,1,0,1,0
113.6,154,0,1,0,1
51.5,179,1,0,0,1
25.8,164,1,0,1,0
106.7,46,0,1,1,0
57.1,124,1,0,0,1
84.3,82,0,1,0,1
97.0,41,0,1,1,0
67.6,106,1,0,0,1
101.1,6,0,1,1,0
3.4,152,1,0,0,1
147.8,2,0,1,1,0
97.8,66,0,1,0,1
40.5,71,1,0,1,0
35.9,82,1,0,1,0
139.9,77,0,1,1,0
68.7,154,0,1,1,0
26.3,124,1,0,0,1
153.1,102,0,1,0,1
2.5,34,1,0,1,0
50.0,60,1,0,1,0
166.2,48,1,0,1,0
50.2,90,1,0,0,1
25.3,44,1,0,0,1
30.5,145,1,0,1,0
174.4,84,1,0,0,1
168.5,40,1,0,1,0
161.9,55,1,0,1,0
177.6,115,1,0,0,1
104.1,87,1,0,1,0
179.9,90,0,1,1,0
123.2,62,0,1,1,0
146.1,150,0,1,0,1
122.5,13,0,1,1,0
129.1,88,0,1,0,1
140.4,88,0,1,0,1
15.0,134,1,0,0,1
109.0,114,0,1,0,1
18.3,52,1,0,1,0
31.7,61,1,0,1,0
51.0,175,1,0,1,0
105.9,137,0,1,0,1
58.0,84,0,1,0,1
134.5,127,0,1,0,1
166.2,41,1,0,1,0
121.5,142,0,1,0,1
54.3,35,1,0,1,0
178.4,102,1,0,0,1
176.9,27,0,1,1,0
84.3,40,0,1,1,0
48.3,112,1,0,0,1
107.4,48,0,1,1,0
49.3,166,1,0,1,0
81.4,16,0,1,1,0
143.8,123,0,1,0,1
89.1,20,1,0,1,0
104.1,117,0,1,0,1
109.8,152,0,1,1,0
4.3,96,1,0,0,1
74.5,87,0,1,0,1
15.4,54,1,0,1,0
36.4,35,1,0,1,0
49.5,84,1,0,1,0
6.4,126,1,0,0,1
76.7,177,1,0,1,0
23.1,163,1,0,1,0
16.4,3,0,1,1,0
107.1,39,1,0,1,0
162.9,179,0,1,1,0
120.4,32,0,1,1,0
85.4,70,1,0,0,1
26.2,5,1,0,0,1
44.9,20,1,0,1,0
84.6,22,0,1,1,0
161.6,81,1,0,0,1
126.1,74,0,1,1,0
135.8,51,0,1,1,0
78.7,68,1,0,0,1
120.7,7,0,1,1,0
172.8,51,1,0,1,0
149.6,126,0,1,0,1
175.0,49,1,0,1,0
94.0,102,0,1,0,1
137.4,122,0,1,0,1
22.7,69,1,0,1,0
115.4,82,0,1,0,1
92.8,55,0,1,1,0
0.4,152,1,0,0,1
86.0,11,0,1,1,0
96.6,171,0,1,0,1
112.1,24,0,1,1,0
120.2,98,0,1,0,1
37.8,45,1,0,1,0
137.1,59,0,1,0,1
145.2,161,0,1,1,0
115.3,169,0,1,0,1
78.8,158,0,1,1,0
147.7,50,1,0,1,0
155.2,69,0,1,0,1
64.7,125,1,0,0,1
94.9,12,0,1,0,1
102.4,1,0,1,1,0
111.5,97,0,1,0,1
22.7,90,1,0,1,0
130.6,102,0,1,0,1
43.8,159,1,0,0,1
106.4,21,0,1,1,0
50.3,164,1,0,0,1
21.5,69,1,0,1,0
44.7,170,1,0,1,0
21.8,147,1,0,0,1
17.0,113,1,0,0,1
102.9,93,0,1,0,1
172.0,141,1,0,0,1
159.2,160,1,0,0,1
168.7,76,1,0,1,0
59.3,57,1,0,1,0
32.4,107,1,0,0,1
57.6,53,1,0,1,0
88.6,127,1,0,0,1
167.3,9,1,0,1,0
89.9,34,0,1,1,0
104.6,159,0,1,1,0
13.2,172,1,0,1,0
61.9,126,0,1,0,1
143.8,21,0,1,1,0
99.9,71,0,1,0,1
158.3,20,0,1,1,0
136.7,127,0,1,0,1
49.8,13,1,0,1,0
132.3,13,0,1,1,0
102.3,8,0,1,1,0
81.3,61,1,0,1,0
64.9,132,1,0,1,0
103.0,56,0,1,0,1
3.8,112,1,0,0,1
131.7,105,0,1,0,1
30.8,60,1,0,1,0
27.2,106,1,0,0,1
43.1,87,1,0,0,1
37.7,39,1,0,1,0
37.9,28,1,0,1,0
116.0,92,0,1,0,1
144.5,102,0,1,0,1
9.7,73,1,0,1,0
121.5,46,0,1,1,0
173.7,98,1,0,1,0
22.4,148,1,0,0,1
128.8,4,0,1,1,0
73.1,86,0,1,1,0
82.2,31,0,1,1,0
104.3,164,0,1,0,1
37.2,138,1,0,0,1
57.6,90,1,0,0,1
147.9,148,0,1,0,1
58.3,101,1,0,0,1
165.7,94,1,0,0,1
88.3,77,1,0,0,1
31.2,8,1,0,1,0
49.6,114,1,0,0,1
137.3,54,1,0,0,1
143.7,5,0,1,1,0
63.4,157,1,0,1,0
148.4,85,0,1,0,1
63.0,55,0,1,1,0
59.4,37,1,0,1,0
73.0,37,0,1,1,0
34.7,22,1,0,1,0
118.6,31,0,1,1,0
36.8,11,1,0,1,0
135.0,141,0,1,0,1
54.8,113,0,1,0,1
140.9,76,0,1,0,1
111.0,113,0,1,0,1
43.1,15,1,0,1,0
41.5,160,1,0,1,0
143.7,136,0,1,0,1
51.5,44,0,1,1,0
67.3,46,0,1,1,0
117.1,29,0,1,1,0
97.8,136,0,1,0,1
148.4,170,0,1,0,1
157.7,152,0,1,0,1
147.7,150,0,1,1,0
21.2,164,1,0,1,0
129.6,4,0,1,0,1
122.2,93,0,1,1,0
32.5,175,1,0,1,0
72.1,66,0,1,1,0
31.3,170,1,0,1,0
5.5,95,1,0,0,1
139.5,107,0,1,0,1
170.3,0,1,0,0,1
158.0,51,0,1,0,1
139.8,39,0,1,1,0
92.9,118,0,1,0,1
9.9,113,1,0,0,1
156.1,137,0,1,0,1
52.3,46,1,0,1,0
35.0,43,1,0,1,0
109.4,0,0,1,1,0
40.4,53,1,0,1,0
148.2,124,0,1,0,1
168.0,81,0,1,0,1
87.2,136,0,1,0,1
118.2,165,0,1,1,0
102.6,115,0,1,0,1
152.0,38,0,1,1,0
14.0,160,1,0,1,0
154.9,170,1,0,1,0
150.2,75,0,1,0,1
55.9,38,1,0,1,0
99.8,140,0,1,0,1
165.6,75,1,0,0,1
62.6,109,1,0,0,1
178.2,132,1,0,0,1
167.6,0,0,1,1,0
99.9,164,0,1,1,0
24.2,153,1,0,0,1
100.4,77,0,1,0,1
125.1,18,0,1,1,0
23.2,85,1,0,0,1
25.1,173,1,0,1,0
104.9,154,1,0,0,1
136.9,36,0,1,1,0
28.5,134,1,0,0,1
120.0,23,0,1,1,0
14.4,29,1,0,1,0
127.7,93,0,1,0,1
80.7,126,1,0,0,1
92.0,91,1,0,0,1
71.6,109,0,1,0,1
120.2,116,0,1,0,1
16.0,3,1,0,1,0
95.0,174,1,0,1,0
51.2,70,1,0,1,0
51.0,10,1,0,1,0
9.8,138,1,0,0,1
40.7,31,1,0,1,0
133.2,27,0,1,1,0
128.6,11,0,1,1,0
139.3,110,0,1,0,1
93.3,68,0,1,1,0
166.4,85,0,1,1,0
106.6,140,0,1,0,1
160.7,40,0,1,1,0
173.6,13,0,1,1,0
159.9,159,1,0,0,1
153.0,68,1,0,1,0
92.9,13,0,1,1,0
123.8,29,0,1,1,0
53.8,22,0,1,1,0
0.2,35,1,0,1,0
152.1,12,0,1,1,0
106.8,138,0,1,1,0
141.9,82,0,1,0,1
38.3,90,1,0,0,1
11.1,175,1,0,0,1
30.1,87,1,0,1,0
150.4,23,0,1,1,0
22.4,66,1,0,1,0
19.1,85,1,0,0,1
87.3,108,0,1,0,1
56.0,30,1,0,1,0
157.6,3,1,0,0,1
32.3,18,1,0,1,0
67.0,127,0,1,0,1
91.0,79,0,1,1,0
4.5,64,1,0,1,0
9.6,72,1,0,1,0
44.3,26,1,0,1,0
161.5,128,0,1,0,1
167.1,8,1,0,1,0
85.2,150,0,1,0,1
115.0,73,0,1,0,1
3.1,27,1,0,1,0
47.6,23,1,0,1,0
60.4,150,0,1,0,1
103.7,139,0,1,1,0
112.1,172,0,1,1,0
126.5,166,0,1,0,1
161.1,16,0,1,1,0
135.4,57,0,1,1,0
156.2,121,0,1,0,1
71.1,159,0,1,0,1
163.3,166,0,1,0,1
35.0,152,1,0,0,1
166.2,71,0,1,1,0
144.5,168,1,0,1,0
133.1,88,0,1,0,1
55.5,33,1,0,1,0
5.5,93,1,0,1,0
150.0,174,0,1,0,1
73.5,124,0,1,1,0
34.9,137,1,0,0,1
54.8,114,0,1,0,1
126.6,130,0,1,0,1
148.0,67,1,0,0,1
35.7,67,1,0,0,1
19.6,122,1,0,0,1
90.1,177,0,1,0,1
90.9,82,0,1,1,0
81.7,44,1,0,1,0
38.5,161,1,0,0,1
41.0,113,0,1,0,1
65.0,118,0,1,0,1
98.2,61,0,1,0,1
158.8,106,0,1,0,1
107.2,99,0,1,0,1
140.7,121,0,1,0,1
170.8,145,1,0,0,1
156.8,91,0,1,0,1
85.9,146,0,1,0,1
155.4,21,0,1,1,0
126.3,131,0,1,0,1
150.7,162,0,1,0,1
106.3,142,0,1,0,1
70.9,145,1,0,0,1
136.1,125,0,1,0,1
125.4,5,0,1,1,0
41.7,88,1,0,0,1
160.7,45,0,1,1,0
105.4,43,0,1,1,0
27.4,135,1,0,0,1
12.1,160,1,0,1,0
110.4,110,0,1,0,1
140.9,52,0,1,0,1
159.6,122,0,1,0,1
43.4,33,1,0,1,0
128.7,108,0,1,0,1
59.0,61,1,0,1,0
11.0,68,1,0,0,1
2.5,75,1,0,0,1
136.9,6,0,1,1,0
146.2,90,0,1,0,1
18.5,146,1,0,0,1
48.4,11,1,0,1,0
108.0,3,0,1,1,0
150.5,66,1,0,1,0
95.8,11,0,1,1,0
46.9,63,1,0,0,1
96.9,11,0,1,1,0
128.9,71,0,1,1,0
90.8,79,0,1,1,0
37.2,50,1,0,1,0
51.2,126,1,0,0,1
41.8,152,1,0,1,0
81.0,43,1,0,1,0
41.3,110,1,0,0,1
141.7,24,0,1,1,0
159.5,163,1,0,1,0
92.7,162,0,1,1,0
53.1,37,1,0,1,0
66.3,174,0,1,0,1
13.6,153,1,0,0,1
103.3,129,0,1,0,1
38.0,71,1,0,0,1
54.1,137,1,0,0,1
178.1,109,1,0,0,1
125.6,61,0,1,0,1
107.4,13,0,1,1,0
61.5,152,0,1,1,0
84.0,3,0,1,1,0
17.7,70,1,0,1,0
13.7,47,0,1,1,0
131.3,62,0,1,1,0
42.2,6,1,0,1,0
32.1,92,1,0,0,1
119.4,34,0,1,1,0
130.3,159,0,1,1,0
11.4,57,1,0,0,1
76.6,116,0,1,0,1
167.3,4,1,0,1,0
85.9,151,1,0,0,1
124.8,114,0,1,0,1
136.8,94,0,1,0,1
120.7,80,0,1,0,1
69.6,126,0,1,0,1
122.6,132,0,1,0,1
50.6,102,1,0,0,1
1.7,27,1,0,1,0
167.5,108,1,0,0,1
173.7,167,0,1,0,1
33.8,140,1,0,1,0
141.2,19,0,1,1,0
134.7,54,0,1,1,0
162.3,74,0,1,1,0
11.8,30,1,0,1,0
90.1,12,0,1,0,1
30.9,163,1,0,1,0
55.8,38,0,1,1,0
97.2,167,0,1,0,1
84.3,61,0,1,1,0
61.8,117,1,0,0,1
166.0,107,1,0,0,1
179.3,91,0,1,0,1
57.4,72,1,0,0,1
48.3,3,0,1,1,0
120.3,147,0,1,0,1
50.0,125,1,0,0,1
66.3,124,1,0,0,1
106.1,23,0,1,1,0
107.9,126,0,1,0,1
30.5,114,1,0,0,1
173.1,43,0,1,1,0
110.2,123,0,1,0,1
65.3,10,1,0,1,0
22.4,99,1,0,1,0
102.7,21,0,1,1,0
97.7,144,0,1,0,1
44.7,115,1,0,0,1
43.7,156,1,0,0,1
85.6,163,0,1,1,0
29.0,27,1,0,1,0
49.7,9,1,0,0,1
24.5,86,1,0,1,0
152.3,7,0,1,1,0
162.4,167,0,1,0,1
110.4,9,0,1,1,0
117.4,92,0,1,0,1
11.2,102,0,1,0,1
49.9,86,1,0,1,0
138.5,1,0,1,1,0
73.1,45,0,1,1,0
68.6,69,0,1,1,0
68.1,53,1,0,1,0
98.7,17,1,0,1,0
24.8,30,1,0,1,0
25.1,79,1,0,0,1
4.9,75,1,0,1,0
136.1,13,1,0,1,0
131.4,23,0,1,1,0
157.7,147,0,1,0,1
123.1,67,0,1,0,1
18.3,167,1,0,1,0
113.7,117,0,1,0,1
61.5,166,1,0,1,0
135.2,70,0,1,1,0
2.5,154,1,0,0,1
15.1,22,1,0,1,0
25.9,24,1,0,1,0
148.9,70,0,1,0,1
175.3,18,1,0,1,0
176.3,63,1,0,0,1
58.3,101,1,0,0,1
81.4,50,1,0,1,0
108.9,149,0,1,0,1
148.3,99,0,1,0,1
70.9,0,1,0,0,1
61.2,145,1,0,0,1
114.7,139,0,1,0,1
76.4,90,1,0,0,1
17.9,49,1,0,1,0
136.9,176,0,1,1,0
81.3,50,0,1,1,0
172.5,56,1,0,1,0
32.2,122,1,0,0,1
148.3,165,0,1,0,1
15.6,128,1,0,0,1
14.4,48,1,0,1,0
178.4,31,1,0,1,0
39.9,142,1,0,0,1
12.2,130,1,0,0,1
159.6,174,0,1,1,0
154.1,10,0,1,1,0
123.1,158,0,1,1,0
96.8,120,0,1,0,1
174.4,133,0,1,0,1
85.9,171,0,1,0,1
40.9,19,1,0,0,1
88.1,78,0,1,1,0
132.5,36,0,1,1,0
116.3,87,0,1,0,1
83.5,112,1,0,0,1
98.2,76,0,1,1,0
23.6,97,1,0,0,1
15.0,167,1,0,1,0
110.5,156,0,1,1,0
13.1,117,1,0,0,1
63.5,179,1,0,1,0
159.8,144,1,0,0,1
63.3,39,1,0,1,0
21.1,86,1,0,1,0
49.4,162,1,0,0,1
4.7,13,0,1,1,0
127.1,134,0,1,0,1
84.4,103,0,1,1,0
110.9,59,0,1,1,0
69.7,18,1,0,1,0
48.7,71,1,0,0,1
76.9,82,0,1,0,1
136.7,70,0,1,0,1
143.0,5,0,1,1,0
49.3,162,1,0,0,1
100.6,179,0,1,1,0
135.2,49,0,1,1,0
37.0,57,1,0,1,0
38.0,106,1,0,0,1
125.7,93,0,1,1,0
28.2,12,1,0,1,0
146.7,127,0,1,0,1
158.1,55,0,1,1,0
72.7,18,0,1,1,0
43.3,100,1,0,0,1
160.7,133,0,1,0,1
101.2,145,0,1,1,0
52.8,126,1,0,0,1
107.6,73,1,0,1,0
89.3,73,0,1,1,0
126.4,23,0,1,1,0
145.7,144,0,1,0,1
115.8,170,0,1,0,1
97.5,58,0,1,0,1
102.3,87,0,1,0,1
88.7,155,0,1,0,1
162.6,145,0,1,0,1
114.4,127,0,1,0,1
29.3,80,1,0,1,0
43.6,55,0,1,1,0
109.7,52,0,1,0,1
61.1,61,1,0,1,0
5.2,109,1,0,0,1
8.0,60,1,0,1,0
87.5,141,0,1,1,0
121.2,137,0,1,0,1
105.6,75,0,1,0,1
30.3,121,1,0,0,1
133.0,23,0,1,1,0
122.8,144,0,1,0,1
133.8,130,0,1,0,1
70.6,112,1,0,0,1
29.3,177,1,0,0,1
79.8,52,0,1,1,0
26.9,169,1,0,1,0
150.0,8,0,1,1,0
119.5,7,0,1,0,1
56.8,114,0,1,0,1
106.4,90,0,1,1,0
174.4,155,1,0,0,1
175.5,153,0,1,0,1
111.3,44,0,1,1,0
39.2,173,1,0,1,0
89.7,4,0,1,0,1
118.3,123,0,1,0,1
125.2,141,0,1,0,1
38.1,102,1,0,0,1
132.2,175,0,1,0,1
64.9,112,1,0,0,1
147.9,139,0,1,0,1
